id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1518764391344267270,1518764391344267270,2022-04-25 22:30:22 Hora Padrão da Bahia,2022-04-25,22:30:22,-0300,4629133401,leilaprelec,Leila Prelec,,"The Economist wrote that the Chechens are fighting in Ukraine for Putin, to ""keep Ukraine under Russia's sway.""  Is Biden's weaponry going to Ukraine to keep Ukraine under the sway of the U.S.?",en,[],[],[],0,0,0,[],[],https://twitter.com/LeilaPrelec/status/1518764391344267270,False,,0,,,,,,,,[],,,,
1518764383161274369,1518716371382591488,2022-04-25 22:30:20 Hora Padrão da Bahia,2022-04-25,22:30:20,-0300,1029062521930637314,lookseetruth,Individual Zero,,@MarkHamill @TristanSnell I suspect you don't actually mean 'no matter who.' Putin? Kim Jong Un? Alex Jones? Every one who uses this platform will be enriching Musk and be will influencing our elections. I suspect not for the better. I hope the good ones all move somewhere else- eg  https://t.co/fV3sEiJ2MA,en,[],['http://counter.social'],[],0,0,0,[],[],https://twitter.com/lookseetruth/status/1518764383161274369,False,,0,,,,,,,,"[{'screen_name': 'MarkHamill', 'name': 'Mark Hamill', 'id': '304679484'}, {'screen_name': 'TristanSnell', 'name': 'Tristan Snell', 'id': '15801906'}]",,,,
1518764379256229888,1517707521343082496,2022-04-25 22:30:19 Hora Padrão da Bahia,2022-04-25,22:30:19,-0300,1512669341405179905,werewolfwu,Werewolf Wu,,"@TeamBunt @elonmusk Emperor Xi Jingping, Dear Leader Kim Jong Un and Putin all agree with you: ""hate speech"" cannot be tolerated!",en,[],[],[],0,0,0,[],[],https://twitter.com/WerewolfWu/status/1518764379256229888,False,,0,,,,,,,,"[{'screen_name': 'TeamBunt', 'name': 'James & Esther Bunt', 'id': '20135254'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,
1518764376005615616,1518764376005615616,2022-04-25 22:30:19 Hora Padrão da Bahia,2022-04-25,22:30:19,-0300,374181514,cheddarbear16,Daniil Pauley,,I'm pretty sure this is how Putin finds all those extra votes needed to win each election. Florida and the policies getting pushed through these past few weeks by Republican psychos qualify it to be truly a shithole state.   https://t.co/Rb1XB42piM,en,[],['https://twitter.com/kylegriffin1/status/1518708932038082564'],[],0,0,0,[],[],https://twitter.com/Cheddarbear16/status/1518764376005615616,False,https://twitter.com/kylegriffin1/status/1518708932038082564,0,,,,,,,,[],,,,
1518764374130892800,1518702744072249346,2022-04-25 22:30:18 Hora Padrão da Bahia,2022-04-25,22:30:18,-0300,1058181852895285248,alfredohuallpa1,H.s.c A,,@AlertaNews24 @Hector45548730 Existe un peligro por el loco de putin #PutinAsesino,es,[],[],[],0,0,0,['putinasesino'],[],https://twitter.com/AlfredoHuallpa1/status/1518764374130892800,False,,0,,,,,,,,"[{'screen_name': 'AlertaNews24', 'name': 'Alerta News 24', 'id': '39692424'}, {'screen_name': 'Hector45548730', 'name': 'Héctor', 'id': '1257521363528691713'}]",,,,
1518764373266771968,1518745857100759040,2022-04-25 22:30:18 Hora Padrão da Bahia,2022-04-25,22:30:18,-0300,31077930,igeusllc,igeus,,"@RALee85 February 24 of 2022 Vladimir #Putin started the last war of the human race, WW3. All 8 billion of us will die in it! -- People should do something to stop this",en,[],[],[],0,0,0,['putin'],[],https://twitter.com/igeusllc/status/1518764373266771968,False,,0,,,,,,,,"[{'screen_name': 'RALee85', 'name': 'Rob Lee', 'id': '4107939250'}]",,,,
1518764365742317569,1518764365742317569,2022-04-25 22:30:16 Hora Padrão da Bahia,2022-04-25,22:30:16,-0300,1613963288,periodico_lavoz,Periódico La Voz,,"#Mundo 👉🔴 Nuevas imágenes de Vladimir Putin lo muestran luciendo tembloroso, inquieto y mordiéndose los labios durante una misa para la Pascua ortodoxa #ATodaHoraSiempreALaMano  https://t.co/xBossYo7vL",es,[],['https://pst.cr/TGkJy'],[],0,0,0,"['mundo', 'atodahorasiemprealamano']",[],https://twitter.com/periodico_lavoz/status/1518764365742317569,False,,0,,,,,,,,[],,,,
1518764363141849089,1518764049697284102,2022-04-25 22:30:16 Hora Padrão da Bahia,2022-04-25,22:30:16,-0300,1684227620,bizzoutarik,Tarik Bizz,,@TrashTalk_fr Il a pas le droit à ce moment là Putin tu peux peut être avoir un tir pour la gagne ou pour l’overtime écœurant 🤮,fr,[],[],[],0,0,0,[],[],https://twitter.com/BizzouTarik/status/1518764363141849089,False,,0,,,,,,,,"[{'screen_name': 'TrashTalk_fr', 'name': 'TrashTalk', 'id': '940196570'}]",,,,
1518764361904443393,1518669635641610240,2022-04-25 22:30:15 Hora Padrão da Bahia,2022-04-25,22:30:15,-0300,21869025,jcs2,ƤƛȤ🕊️,,"@Scout_Finch The #GOP constantly create false narratives while at the same time betraying their constituents, their country &amp; conservative principles!   4 what⁉️ ▪︎cover arses ▪︎divide US ▪︎power hungry ▪︎destroy democracy ▪︎push Putin's US agenda ▪︎love autocracy #WakeUpAmerica",en,[],[],[],0,0,0,"['gop', 'wakeupamerica']",[],https://twitter.com/jcs2/status/1518764361904443393,False,,0,,,,,,,,"[{'screen_name': 'Scout_Finch', 'name': 'Jennifer Hayden', 'id': '14364337'}]",,,,
1518764339506958337,1518649090741084166,2022-04-25 22:30:10 Hora Padrão da Bahia,2022-04-25,22:30:10,-0300,1399054527479877633,kmafr_,Kma,,"@putin_yung Lyrically yeah, overall at making music? wouldnt say hes super clear",en,[],[],[],0,0,0,[],[],https://twitter.com/KmaFr_/status/1518764339506958337,False,,0,,,,,,,,"[{'screen_name': 'putin_yung', 'name': 'yung Putin', 'id': '1164286386515693570'}]",,,,
1518764336117952513,1518764336117952513,2022-04-25 22:30:09 Hora Padrão da Bahia,2022-04-25,22:30:09,-0300,2290099785,karilehtinenx,kari lehtinen,, https://t.co/zadICNNvH0  Mihinkään mitä Putin tekee tai sanoo tai väittää ei voi luottaa.,fi,[],['https://yle.fi/uutiset/3-12416511?utm_source=social-media-share&utm_medium=social&utm_campaign=ylefiapp'],[],0,0,0,[],[],https://twitter.com/karilehtinenX/status/1518764336117952513,False,,0,,,,,,,,[],,,,
